AD,healthy,F,pval
3.246971719478534,3.3528735343679727e-15,0.42169205152900807,0.8151567943306891
-49.36157324243544,8.526512829121202e-15,0.35604860342565015,0.8151567943306891
19.824297012771634,20.579568615525048,0.21899644986232145,0.8351836817739308
-5.857163402071369,-1.4210854715202005e-15,0.2180439897799354,0.8351836817739308
154.8496993710524,161.57339823312265,0.23446544233021843,0.8351836817739308
-0.21255496114850772,1.1102230246251565e-16,0.2604843047581329,0.8351836817739308
-9.946552536274368,4.263256414560601e-15,0.22578248253485547,0.8351836817739308
3.0766532741664414,1.178236240573062,0.23680954921715672,0.8351836817739308
-0.2023443737890932,2.2204460492503132e-17,0.2787796467241479,0.8351836817739308
-25.25438100465831,-2.842170943040401e-15,0.18452172638209124,0.8469470808911648
-1.0496162957061748,0.0,0.18585538446337252,0.8469470808911648
424.85452584450877,442.6794757344147,0.1661788434831165,0.8557408831184576
9.048319816536837,2.295118345934873,0.1000997680886775,0.8780706052827558
0.003356508368494919,-1.3877787807814458e-18,0.09563736887123249,0.8780706052827558
0.003964704660784459,3.4139358007223564e-15,0.136201596735775,0.8780706052827558
253.41336227544798,236.79725789110768,0.10243259601077734,0.8780706052827558
8.94396486465434,11.88895993899472,0.10011170550704279,0.8780706052827558
8.107399362688989,15.233992129902074,0.11012604367610936,0.8780706052827558
150.19144793333842,157.53889937455727,0.07362563060731216,0.9005669624149932
3.0175168871623805,2.1316282072803005e-15,0.0581553584273818,0.9161139168122651
31.08948205562633,34.48737868763412,0.04101351865079721,0.9279218508381489
-50.16394757157255,9.094947017729283e-14,0.044449687837028476,0.9279218508381489
-2.9150970966784673,0.2567054211325607,0.02182743021769752,0.9640968863478748
0.6341911483931623,-3.552713678800501e-16,0.015551604834305966,0.9702549988850612
8.873538121490324,-1.1901590823981678e-14,0.013152482626972661,0.9702549988850612
3.3472694904409845,4.683765097286313,0.005764863529345378,0.9703035194155682
0.007464572184722991,8.992806499463768e-16,0.0062360583869257745,0.9703035194155682
197.81149871376016,199.8562460875772,0.006015434227084284,0.9703035194155682
82.56185409178661,85.69367649302015,0.002113698263268036,0.9736913612472381
15.497465111175268,16.105516302446414,0.002215823140472091,0.9736913612472381
0.25173080918533686,0.16354612128264953,0.000140470107056399,0.9905724750379498
